order_item_count,rant_delta,embedding_rant_O2P_2,o2a_zoneid_last15mins_averages,ar2p_avg_res_20d,rest_placed_order_count__1h,embedding_hour_LM_0,embedding_Rz_LM_13,avg_item,embedding_week_O2P_0,embedding_city_LM_2,embedding_hour_LM_3,items_past,high_item,o2mf_value_res_lag1,embedding_hour_O2P_3,fm_avg_Rh_dow_hour_7D,embedding_Rz_LM_0,embedding_Rz_LM_21,fm_avg_Rz_3H,o2p_value_res_lag1,p2d_avg_Cz_1H,embedding_city_LM_3,embedding_rant_O2P_0,o2as_avg_Rz_7D,rant_active_orders,embedding_rant_O2P_4,cust_zone_rain_mode__2H,embedding_hour_LM_2,embedding_Rz_LM_23,p2d_sd_Ch_20D,embedding_city_O2P_4,item_lag_delta_I,embedding_hour_LM_4,embedding_Rz_LM_6,p2d_avg_Ch_20D,embedding_rant_O2P_8,embedding_Rz_LM_4,embedding_Rz_LM_18,bill_amount,p2d_avg_Rz_3D,embedding_week_O2P_2,lag_delta_II,weekday,o2as_avg_Rh_7D,banner_factor,embedding_hour_O2P_4,hour,embedding_dayofweek_LM_2,o2as_avg_Rz_dow_30D,embedding_city_O2P_1,pop_request,o2as_avg_Rh_dow_7D,embedding_Rz_LM_24,o2as_avg_Rid_hour_dow_30d,embedding_Rz_LM_1,embedding_Rz_LM_20,embedding_Rz_LM_15,rant_banner_factor,embedding_hour_O2P_0,embedding_city_O2P_0,o2as_avg_Rz_hour_dow_9d,embedding_hour_LM_1,item_slot_o2p_avg_1D,item_o2p_avg,embedding_city_O2P_3,dayofweek,fm_avg_Rz_dow_hour_7D,item_slot_o2p_avg,embedding_Rz_LM_19,o2as_avg_Rid_dow_hour_7D,o2as_avg_Rid_hour_3D,o2as_avg_Rz_hour_dow_lag,embedding_dayofweek_LM_0,embedding_Rz_LM_12,rare_item,embedding_Rz_LM_2,fm_avg_Rz_3D,fm_avg_Rz_1H,embedding_Rz_LM_10,embedding_Rz_LM_17,embedding_hour_O2P_2,embedding_Rz_LM_5,p2d_avg_Rid_20D,embedding_rant_O2P_6,r2d_avg_Cg_7D,embedding_dayofweek_LM_1,embedding_city_LM_1,order_total_quantity,embedding_Rz_LM_16,o2as_avg_Rz_hour_dow_30d,embedding_rant_O2P_5,rant_cst_distance,embedding_Rz_LM_9,embedding_hour_O2P_1,embedding_city_LM_4,o2a_zoneid_last5mins_averages,rest_zone_rain_mode__2H,embedding_Rz_LM_3,o2as_avg_res_1h,embedding_rant_O2P_9,fm_avg_Rid_hour_30D,fm_avg_Rz_dow_hour_30D,p2d_avg_Rid_3D,embedding_city_O2P_2,ar2p_avg_res_1h,fm_avg_Rh_1D,p2d_avg_Rz_1H,embedding_Rz_LM_8,embedding_Rz_LM_22,embedding_rant_O2P_3,embedding_Rz_LM_14,embedding_rant_O2P_7,o2mf_avg_1H,fm_avg_Rh_hour_3D,ar2p_avg_res_hour_20d,fm_avg_Rid_1Day,item_o2p_lag,embedding_Rz_LM_11,fm_avg_Rz_1D,embedding_rant_O2P_1,p2d_avg_Rid_1H,p2d_avg_Cz_3D,lag_delta_I,embedding_city_LM_0,embedding_week_O2P_1,embedding_Rz_LM_7,o2p_avg_1H,O2D,O2D_beef,Ar2P,O2As,FM,O2P,P2D,order_id
2,-6.673888889,-2.6253624,2.624444444,7.533263647,36,-0.046080492,-0.068083706,0,0.012844077,1.2450975,0.0376217,1,1,6.78,0.7159881,2.275952381,-0.582095381,-0.070216683,2.91495098,12.97,18,-0.36209643,3.4464488,4.799291471,13,4.802401,0,-0.07888457,1.055563691,8.179968617,1.2497305,-2.957622378,-0.7303692,-0.043485297,18.93112108,-0.7677769,1.303407944,-2.134133303,494,17,-0.6520976,-6.062258897,0,4.150949881,0.620000005,-0.7646233,19,-0.010561532,3.35328296,0.78435236,0,2.265866142,0.164251606,1.299222222,-0.671857357,-0.082536324,-1.706442818,1.5,-1.1715345,-0.14785226,2.724530387,-0.001952874,14.87333333,15.92762238,-1.4929737,0,3.377033898,16.5307551,0.043361932,1.1176,1.403833333,2.470952381,0.45482007,0.12727783,0,-1.187802721,4.616788267,2.890851064,-0.034923247,-0.097539793,-0.72527164,-0.276969644,21,-3.5920804,4.155053763,0.015462312,-0.84724754,3,-0.448981981,2.960219298,-4.4816146,4.099999905,-0.580751014,1.3056661,0.5163403,2.736666667,0,0.256385566,1.195555556,4.185227,3.751582003,3.290811404,28,-2.0438156,7.332222222,3.880875,20,-2.089900884,-0.2419157,4.357934,-2.205891634,-3.7799492,6.912777778,3.566433121,8.491263345,3.757429907,12.97,0.054199796,4.529763314,1.8789213,21,16,-2.418370008,-0.3033075,-0.014279072,-1.611197921,9.326111111,40.48,45.48,20.03,0.07,0.07,20.73,19.75,6.26E+10
1,0,3.7151585,4.581666667,4.459634146,0,0.052714653,-0.6416015,0,0.012844077,-2.6862707,0.16447444,0,1,9.38,-0.124132715,2.265,-1.7960964,-0.4696754,3.104698795,9.68,14,2.029959,5.9874206,4.051667546,0,6.1869755,0,-0.0308711,0.43104652,2.437291627,1.9485855,-4.28,0.5343077,0.17693602,11.61714286,5.3599,1.8650616,-2.1144652,200,11,-0.6520976,2.405131579,0,4.63415493,0.330000013,0.027929857,20,-0.010561532,4.418544809,-1.2227645,0,4.1785,0.06468761,2.685,1.4287271,-0.39646393,-2.1798158,0,-0.03763987,0.38804138,3.429444444,-0.55705184,16,16,0.016887927,0,3.505185185,16,-0.1417191,1.7,3.63,4.401917808,0.45482007,-1.8714602,0,-1.2366083,3.526121547,3.427058824,0.2691908,1.2605432,-0.8063787,1.5858825,11,-5.8715787,0.143333333,0.015462312,0.07361813,1,-0.6594261,4.618992248,-5.216002,2.700000048,0.3063159,-0.006434504,-2.6180172,6.32,0,0.67030746,6.5,1.3258343,5.701923077,3.324341085,10,-0.36630803,5.5,4.6215,14,-2.6382275,-0.76599437,2.2543616,-2.8272471,2.5689197,11,6.514,3.457575758,4.748,11.72,-1.1857462,3.245795455,2.364839,11,11,-3.914868421,-0.27145886,-0.014279072,-1.9474344,16,43.43,48.43,0.5,1.15,12.55,20.2,23.23,6.26E+10
1,0,0.09336836,3.968484848,11.75470588,0,0.052714653,-0.47367868,1,0.012844077,-0.35218656,0.16447444,0,0,11,-0.124132715,11.43,0.87590957,-0.31138426,6.564545455,31.3,16,0.25432274,0.7999006,3.646207739,0,0.25158155,0,-0.0308711,0.8195695,10.43893538,3.450577,0,0.5343077,-0.27021065,17.30897959,-0.85943395,1.4989538,0.72112274,378,14,-0.6520976,-9.814285714,0,6.594492754,0.620000005,0.027929857,20,-0.010561532,3.37264142,-0.85002023,0,1.68,-0.13353445,1.68,-0.6111512,0.184706,-0.23932102,0,-0.03763987,1.1663076,3.623028571,-0.55705184,16,13.93,0.11924377,0,5.404225352,16,0.17259835,1.68,6.5,6.054674699,0.45482007,-1.2877985,0,-0.60957396,6.252746343,6.480111111,-0.3374537,-0.05827137,-0.8063787,-0.19196764,14,0.45698783,2.779375,0.015462312,-0.07795428,1,0.6600063,3.259796954,0.5827274,3.400000095,0.87966895,-0.006434504,-0.42815414,2.941818182,0,0.24320303,6.5,0.46231037,7.983333333,5.847423729,10,-0.099870175,5.5,5.371111111,15,-0.008532546,-0.058391854,1.0093764,1.2407565,-0.36280224,11,4.867272727,8.3825,4.885,13.93,-0.7869802,6.094503657,0.28615016,12,16,5.485714286,-0.5855699,-0.014279072,-0.3111815,16,38.42,43.42,21.43,1.8,4.17,27.7,10.72,6.26E+10
1,0,0.44662324,3.118461538,8.247906977,0,0.092703596,-0.068083706,1,0.012844077,-0.33247143,0.29013136,0,0,18.17,2.0733843,6,-0.582095381,-0.070216683,5.573154426,18.62,12,0.15794964,2.8424876,2.706449545,0,1.6918236,0,1.1299326,1.055563691,6.963835585,2.4251182,0.73,0.2982283,-0.043485297,14.55333333,0.8950799,1.303407944,-2.134133303,116,14,-0.6520976,-4.41375,0,2.709285714,0.389999986,0.08247992,23,-0.010561532,2.675970815,-0.81251913,0,6.5,0.164251606,2.37,-0.671857357,-0.082536324,-1.706442818,0,1.3338673,0.41245145,2.713885135,1.0486463,16,16,0.016314857,0,3.3363125,16,0.043361932,6.5,0.85,2.896715976,0.45482007,0.12727783,0,-1.187802721,5.316006315,3.473367876,-0.034923247,-0.097539793,-0.13597754,-0.276969644,14,-3.003136,0.07,0.015462312,0.017327929,1,-0.448981981,2.853419811,-0.4280427,2.200000048,-0.580751014,-0.3843552,-0.38244838,3.828181818,0,0.256385566,6.5,0.23564215,6.185,4.134101655,10,-0.5771022,5.5,9.27,13,-2.089900884,-0.2419157,1.7712778,-2.205891634,-0.59077305,11,9.27,5.738,9.27,16.73,0.054199796,5.281731329,-0.11226419,16,14,-1.79375,-0.5729779,-0.014279072,-1.611197921,16,35.97,40.97,1.65,1.7,27.23,30.85,5.12,6.26E+10
2,0,-3.6659126,4.659259259,9.00779661,1,0.092703596,-0.068083706,0,0.012844077,-0.1433631,0.29013136,0,1,19.7,2.0733843,3.075,-0.582095381,-0.070216683,6.492102161,20.65,16,-0.78276724,1.8032091,5.638036996,0,0.07839542,0,1.1299326,1.055563691,5.985118286,1.6470789,-4.086153846,0.2982283,-0.043485297,15.66826087,1.000062,1.303407944,-2.134133303,297,16,-0.6520976,-2.734814815,0,4.066127843,0.5,0.08247992,23,-0.010561532,6.490472061,-0.7481964,0,3.872727273,0.164251606,1.016666667,-0.671857357,-0.082536324,-1.706442818,0.5,1.3338673,1.3559041,3.619887006,1.0486463,16,19.21615385,-1.0460835,0,4.454078947,26.9,0.043361932,6.5,1.43,3.958322148,0.45482007,0.12727783,0,-1.187802721,6.328728522,4.592467532,-0.034923247,-0.097539793,-0.13597754,-0.276969644,14,0.69433546,2.806521739,0.015462312,-0.41685647,2,-0.448981981,3.652814499,2.458612,2.799999952,-0.580751014,-0.3843552,0.005290133,5.468461538,0,0.256385566,6.5,-0.2993091,3.479166667,3.994914163,12,-1.1055645,5.5,5.825753425,14,-2.089900884,-0.2419157,-3.043594,-2.205891634,0.31319973,11,4.120967742,11.90166667,9.074,15.13,0.054199796,6.235129015,-1.4163374,14,15,1.915185185,0.03926888,-0.014279072,-1.611197921,16,25.7,30.7,4.42,1.45,5.6,11.7,14,6.26E+10
2,-6.138333333,-4.5027766,2.098333333,6.514829659,15,-0.014344176,2.1420844,0,-0.00971841,-0.9026805,0.032311823,1,1,3.23,-0.14038363,2.99,1.7530158,0.19553399,5.05,4.92,9,0.30816382,4.909439,4.503743362,4,1.8623353,0,3.2234528,2.6361682,6.161874256,1.4321104,-0.721942446,0.9861459,0.46811908,13.80640449,-3.5528712,1.4930145,-1.0416772,191,13,-0.749918,-2.843978304,3,3.65896861,0.280000001,0.063228376,7,0.031381562,4.006962689,1.2622452,0,3.445532995,-0.90449286,2.09147541,-1.1366916,-0.07775672,-0.32571545,1.25,-0.37758604,-0.23326707,3.729076923,3.292421,7.828541667,10.45194245,0.37149206,3,5.05,10.12108504,0.8771752,2.671666667,2.106,3.573207547,0.44821078,1.2490827,0,1.3989166,3.521608173,5.05,0.4895141,-0.5766694,-0.032235216,-0.4242169,12,-3.891185,2.406721311,0.018522512,0.048484903,5,-1.3593187,3.397432432,0.27791303,2.400000095,-0.9289493,-0.63476855,-0.5955599,0.82,0,-1.8207129,2.671666667,1.818532,1.859666667,5.460068493,8,-1.9000053,4.081666667,1.535535714,10,-1.1474446,-0.12021841,5.1626368,-0.901754,-2.5451722,5.945,4.174444444,4.150807175,1.519526066,9.73,-0.49531057,2.863853591,-2.6851723,12,13,-7.78564497,0.007992339,0.009655832,-1.8718406,9.861666667,10.5,15.5,0.58,2.37,0.18,3.25,7.25,6.22E+10
2,-2.575,-0.9280665,1.91,5.874477612,5,-0.014344176,0.55431396,0.5,-0.00971841,-1.8434029,0.032311823,0,0.5,9.55,-0.14038363,5.5875,3.2521164,1.3660074,7.383333333,10.7,10,1.238292,0.96730316,6.710693924,1,-2.0689037,0,3.2234528,-0.5222443,5.910311434,2.980355,-0.882083333,0.9861459,0.013869086,11.69507246,-0.1738174,0.4947282,0.12593287,207,13,-0.749918,-2.845362117,3,6.8325,0.579999983,0.063228376,7,0.031381562,5.355381967,-0.18441863,0,5.208378378,0.2493485,4.667714286,-1.1036156,0.28564486,-0.12901601,1,-0.37758604,0.8887278,3.764736842,3.292421,16,16.41208333,0.004375648,3,7.383333333,16,-0.39067587,3.2575,5.1725,3.8956,0.44821078,0.10839321,0,0.5257933,5.452060435,7.383333333,0.47109875,0.25678423,-0.032235216,-0.76303524,12,-0.9177538,1.79027027,0.018522512,-0.08941259,2,1.7326121,3.864647887,-3.4363017,2.799999952,1.6798165,-0.63476855,-1.7801869,1.83,0,-0.11942468,3.2575,1.148478,3.584248705,4.855211268,11,-0.6093302,4.3575,3.572678571,8,-1.2199848,-0.01283365,-0.8178127,0.7273185,0.21031302,11.2925,4,8.452016807,3.572678571,15.53,-0.81013244,4.542957048,-1.6216549,12,13,-5.570362117,-0.105638474,0.009655832,-0.8375105,13.425,16.5,21.5,2.4,6.87,0.05,9.52,6.98,6.22E+10
3,-5.063333333,1.1162152,1.6648,3.767859155,3,0.02418614,-0.09705478,0,-0.00971841,-1.8346332,-0.04773737,0.333333333,1,10.02,-0.11509785,4.873333333,0.7645798,-0.53327084,6.617987805,10.27,13,1.3190212,0.8447987,9.024222702,-1,4.8790674,0,-0.18910937,0.34459206,5.304640718,2.607407,-6.456142857,0.3202052,0.8541577,12.11778947,-2.683353,0.5968854,0.62339854,682,14,-0.749918,-7.269948718,3,7.377313916,0.629999995,-0.4339281,12,0.031381562,6.115911577,1.9217104,0,4.894375,-1.4158096,10.47666667,-2.0932198,-0.35823497,-0.9697007,0.6,-0.06240231,0.57573384,8.269931271,-0.13015965,16,19.17614286,-1.9186605,3,8.539962406,18.95611111,0.16393635,16.23,5.12,13.58692124,0.44821078,1.0240196,0,-0.14879335,6.869066383,6.196233766,0.21147054,1.4522691,0.5989191,1.1666961,14,-0.6796756,2.095555556,0.018522512,-0.16856346,3,0.32530347,8.989884089,-4.859478,3.5,-0.94174415,-0.018186959,-1.7047334,1.844615385,0,-0.23365642,1.9,3.9358642,6.5352,7.863919492,15,-1.1748817,4.716666667,5.517692308,16,0.26637325,0.7962351,-1.6083195,1.0085725,-2.2225757,10.53,7.7,2.236666667,6.334285714,12.72,0.852627,6.513781388,0.12913503,13,13,-7.936615385,0.2300566,0.009655832,-1.4272497,10.93666667,24.77,29.77,8.53,0.17,1.77,10.87,13.9,6.22E+10
1,0,-1.222692,3.086923077,7.108309859,0,0.38224754,-0.80448467,0,-0.00971841,0.057272114,-0.3944569,0,1,11.2,0.13784437,6,0.68186563,0.9397348,3.50446281,37.9,11,0.34481525,-4.394379,3.807151925,0,-1.4105817,0,-0.33056316,0.39646447,5.81672326,1.4594215,-4.234,0.41718915,0.18633406,12.0015,-1.1160164,0.5268057,-0.48581627,225,15,-0.749918,-4.003333333,3,5.651666667,0.239999995,-0.90775514,13,0.031381562,2.745522467,2.693488,0,7.493333333,-0.74033856,6.5,-0.9366738,0.59382564,-0.61572975,0,0.5410148,0.5418621,2.449929577,0.4480793,16,22.704,1.9770713,3,3.593461538,28.11428571,1.0859796,6.5,3.11,2.501301775,0.44821078,0.09685801,0,-0.04520683,5.11054776,4.456724138,0.48168242,1.4518087,0.22418433,1.4972341,15,-1.9289619,1.105555556,0.018522512,0.08516525,1,0.31730476,2.399028698,2.4463274,0.200000003,-0.7680166,-0.042119667,0.40707558,4.213333333,0,-0.7504748,6.5,1.9431814,7.596923077,4.323808463,10,-2.9122915,5.5,7.68375,13,-0.23333742,0.70371085,-1.023217,-0.23122616,2.1712208,11,15.67,8.131111111,7.68375,18.47,-0.43375012,6.133352601,0.1481105,13,15,17.89666667,-1.4871128,0.009655832,-0.77393144,16,28.28,33.28,10.88,8.78,3.52,23.43,4.85,6.22E+10
2,1.36,-0.47410467,3.89712963,4.398383428,7,0.026307518,1.4706149,0,-0.00971841,-0.9026805,0.00485885,0,1,7.9,0.12044231,4.217777778,0.98558533,0.16136542,5.12249758,14.13,13,0.30816382,-6.26478,4.931969544,1,1.6368873,0,0.015335939,2.1905906,4.815371994,1.4321104,-4.75295082,0.4028865,-0.00322514,12.0991954,-1.0794652,0.66333735,-0.79976094,190,13,-0.749918,-0.700011723,3,6.693365651,0.800000012,0.019734802,14,0.031381562,4.251488937,1.2622452,0,5.792247191,0.8495871,6.090322581,-0.9646468,0.07152206,0.26626277,1,0.02266033,-0.23326707,4.006709402,-0.22193787,16.465,20.43295082,0.37149206,3,3.452027778,20.661,0.048919175,5.1125,7.355384615,4.033794003,0.44821078,0.40958792,0,0.9616855,3.945529917,5.259662162,0.8291447,-0.7803512,-0.009572404,-0.31429085,12,1.3558407,1.179827586,0.018522512,0.048484903,2,-0.31070104,4.06558642,-1.3108765,3.900000095,-0.56060886,-0.049101025,-0.5955599,2.665128205,0,-0.9825852,8.422,1.6924509,4.592064516,3.870630019,11,-1.9000053,1.486,4.2903125,13,-0.39791536,-0.21135835,-0.84812033,-1.0796678,0.13485922,14.65,4.460434783,3.687589286,4.9445,15.68,-0.566902,3.89207698,-1.779336,12,13,-3.930011723,0.007992339,0.009655832,-1.4976287,17.36,43.37,48.37,0.77,6.4,19.55,27.52,15.85,6.22E+10
1,6.03,-1.3971238,3.632142857,6.910088106,0,0.026307518,-0.068083706,1,-0.00971841,-0.6856983,0.00485885,0,0,20.98,0.12044231,4.87,-0.582095381,-0.070216683,4.086038339,22.03,12,0.02299035,-4.320266,4.034762394,0,0.08264982,0,0.015335939,1.055563691,5.355251798,1.6907839,0,0.4028865,-0.043485297,11.60681159,-0.39052686,1.303407944,-2.134133303,185,13,-0.749918,2.429382716,3,7.235308642,0.540000021,0.019734802,14,0.031381562,3.859809947,-0.08184147,0,8.128888889,0.164251606,5.2,-0.671857357,-0.082536324,-1.706442818,0,0.02266033,1.6915462,3.60539604,-0.22193787,16,17.67,-1.6878899,3,3.737864078,16,0.043361932,9.07,9.07,3.896017699,0.44821078,0.12727783,0,-1.187802721,4.520152113,3.621363636,-0.034923247,-0.097539793,-0.009572404,-0.276969644,12,3.488745,2.89278481,0.018522512,-0.5031784,1,-0.448981981,3.566614173,-1.6768074,1.299999952,-0.580751014,-0.049101025,-0.1717782,1.493333333,0,0.256385566,9.07,0.1872298,5.221,4.558769716,6,-1.5015364,7.47,6.977272727,14,-2.089900884,-0.2419157,1.9982246,-2.205891634,0.20657256,20.98,4.87,7.149090909,6.977272727,17.67,0.054199796,4.481488095,0.78124297,14,12,2.429382716,-0.040835973,0.009655832,-1.611197921,22.03,38.6,43.6,0.63,11.57,19.88,32.53,6.07,6.22E+10
4,-0.266666667,-4.198052,4.746,3.625893155,12,0.37771502,0.1217179,0,-0.00971841,-0.9026805,-0.46323314,0,1,11,0.8046588,1.126666667,2.3028564,-0.2827549,6.413461538,10.95,11,0.30816382,2.3641205,5.3664787,6,2.0309653,0,-0.24724199,1.9832674,5.701347321,1.4321104,12.72333333,0.2278887,-0.8857112,9.430128205,-3.3851616,1.2920054,-0.83868724,536,13,-0.749918,1.406088787,3,5.927100115,0.649999976,-0.15394725,15,0.031381562,5.125521761,1.2622452,0,5.441634615,1.4741045,4.03962963,-0.08303569,-0.635055,-0.48005223,1.714285714,0.15115722,-0.23326707,3.513559322,0.4744357,16,21.75666667,0.37149206,3,4.32313253,59.28,-0.30316597,2.832222222,3.296818182,3.790879121,0.44821078,-0.92727643,0,0.11415036,4.899956362,4.749354839,0.2924366,-0.1895328,0.117321424,-0.6849202,12,-1.2027595,1.360175439,0.018522512,0.048484903,4,1.3925351,3.654822888,-0.5480532,3.599999905,2.0317252,-0.008196498,-0.5955599,6.975,0,-0.18990067,4.711666667,1.5008491,3.123565891,4.626657534,12,-1.9000053,5.915,3.564563107,14,-0.49105105,-0.74859726,2.3065267,-0.5226634,-2.4308674,10.755,3.197727273,3.124685714,3.564563107,34.48,-2.1246257,4.713,-1.8291196,11,12,-3.377244546,0.007992339,0.009655832,-1.4249984,15.73333333,53.43,58.43,7.3,1.77,23.4,34.48,18.95,6.22E+10
2,-5.128333333,3.634036,1.558571429,7.399134236,9,0.3255178,-0.20961532,0,-0.00971841,-0.12117595,-0.3584193,0,1,3.23,0.038241558,5.1,0.23329496,-0.57085145,5.871296928,10.72,17,-0.9066761,1.4133472,3.269668855,0,4.614777,0,-0.2919427,-0.027277973,8.497536494,1.6411175,-4.045405405,0.45653188,-0.61862326,19.50470588,4.722984,-0.9904662,1.736948,422,15,-0.749918,-4.942400319,3,2.764133627,0.589999974,-0.026651638,16,0.031381562,4.023380419,-0.5009431,0,4.604032258,0.3937269,1.98265625,1.5269734,-0.98845714,0.60912377,0.9,-0.47286496,1.2674906,2.350294118,0.45296568,16,18.99540541,-0.9643637,3,5.515327103,17.56,-0.23728383,1.034,1.216923077,2.000540541,0.44821078,-0.49502015,0,0.8195025,6.250017104,6.032755102,-0.7175509,-1.719962,-0.03669169,-0.2444111,18,-3.5316598,4.742,0.018522512,-0.44112667,2,-0.35247687,2.682307692,-5.139887,3.200000048,1.5650519,0.14274815,-0.10056808,1.28,0,0.7684121,0.758333333,3.117221,4.297382979,5.300257511,14,-1.2154942,4.398333333,5.516948052,16,0.7657824,-1.0223758,0.8743288,1.0343319,-1.8787136,5.256666667,4.729285714,7.887389937,5.5065,14.95,0.78606206,5.979286523,3.3699265,18,16,-5.094066986,0.018520065,0.009655832,1.1653243,10.87166667,33.07,38.07,13.87,0.88,5.38,20.42,12.65,6.22E+10
1,-5.27,0.76465684,2.3392,8.576525424,1,0.3255178,-2.0854814,1,-0.00971841,-0.6856983,-0.3584193,0,0,10.12,0.038241558,8.97,2.2592733,-1.2290347,4.30798419,10.73,18,0.02299035,4.18027,3.745705341,0,3.053242,0,-0.2919427,0.97132075,6.719861284,1.6907839,4.36,0.45653188,-0.42682266,18.08766393,0.5720492,-0.95323235,-0.3407553,180,15,-0.749918,-6.368,3,3.54653944,0.790000021,-0.026651638,16,0.031381562,3.211204744,-0.08184147,0,3.085777778,-0.6513875,1.27,0.17240265,0.52644193,-0.6502411,0.5,-0.47286496,1.6915462,2.540955414,0.45296568,16,23.39,-1.6878899,3,4.816785714,23.39,-0.4074167,1.27,0.945,2.617790055,0.44821078,0.100175336,0,-1.3473738,5.329664187,4.618314607,-0.1545446,0.30465528,-0.03669169,-0.14808051,15,-4.5041466,2.571808511,0.018522512,-0.5031784,1,1.7748516,2.685943601,-4.0732164,2.700000048,-1.148968,0.14274815,-0.1717782,2.208888889,0,1.2358215,1.27,3.07939,3.3445,4.928052516,16,-1.5015364,7.53,6.0575,16,2.247647,0.46330523,2.5015206,0.38321972,0.5414729,10.12,5.645555556,8.254615385,6.296153846,27.75,0.48522428,5.701662722,0.31172642,16,17,-6.368,-0.040835973,0.009655832,0.07979693,10.73,36.32,41.32,5.35,2.15,10.6,18.25,18.07,6.22E+10
1,4.85,-4.1321044,8.625,5.549254967,5,-0.038022175,4.58905,0,-0.00971841,-0.7744674,0.03611397,1,1,13.3,-0.14359519,0.16875,3.7216547,0.28623432,2.221,14.43,16,0.3350375,-0.27700394,7.07675817,0,1.547701,0,-0.026367713,1.0256233,4.282238282,1.2961686,0.13364366,-0.2700705,-0.19642133,14.36,2.2821412,3.6026506,-3.4466355,150,12,-0.749918,2.904540541,3,4.954586636,0.310000002,-0.014175072,17,0.031381562,7.078869779,2.0396183,0,5.436785714,1.344835,7.2855,-3.9658256,-0.1718443,0.2068246,0.833333333,-0.32052583,0.6789159,6.621666667,-0.033573546,17.51,18.44635634,0.6870379,3,2.693333333,17.63270833,-0.8013583,8.438333333,8.986,7.415333333,0.44821078,1.5455196,0,5.453884,4.055570033,1.708888889,0.6390071,-0.71375173,-0.058003813,-1.3692527,13,-1.8031161,4.455714286,0.018522512,0.43730366,2,-5.1482434,6.550930233,2.5990207,3.299999952,-4.3084116,-0.53873044,-1.2838045,8.625,0,-4.847387,9.925,-1.5510368,4.748987342,5.050930233,7,-2.098138,10.4825,3.114939759,15,-4.401871,0.38212407,-4.136663,-3.7902987,2.9591782,19.6975,4.523461538,4.689897959,2.441111111,18.58,-0.5401791,3.342613636,-1.2844586,12,15,-3.515459459,-0.496634,0.009655832,-3.372169,20.85,28.73,33.73,8.9,9.37,0.1,18.58,10.15,6.23E+10
3,4.8575,-0.45195857,5.153181818,8.490512129,14,0.052714653,-0.5630495,0,-0.00971841,-3.712825,0.16447444,0.666666667,1,11,-0.124132715,2.212857143,0.7188725,-0.040976826,4.584804469,8.23,12,3.2904131,-1.0346348,4.73137826,3,0.14396314,0,-0.0308711,0.6359301,4.332869389,2.1204,12.41583333,0.5343077,0.6724837,11.41714286,3.2228754,1.8755094,1.5379423,325,12,-0.749918,3.288928571,3,3.697668919,1.090000033,0.027929857,20,0.031381562,4.067040936,-1.0517982,0,2.433191489,0.79471534,3.370909091,-0.44238088,-1.2861234,-0.24455659,1.166666667,-0.03763987,-0.72329384,3.754122137,-0.55705184,27.98,15.60416667,-0.39529163,3,4.108521739,16.95363636,-0.11054074,1.275714286,7.773913043,8.626376812,0.44821078,-0.5091483,0,-0.6023715,4.688959256,4.988256881,-1.1749489,-0.85614496,-0.8063787,0.61246014,12,-2.4316788,2.92,0.018522512,-0.52437216,6,1.8131603,5.211789264,-0.2434898,2.799999952,0.33487278,-0.006434504,-3.5212295,6.112777778,0,-0.11180345,3.545,-2.3954446,5.146055556,4.972206759,18,-0.39300802,13.98375,3.11,12,0.24910103,-0.6176129,-2.09872,0.9182319,1.4635144,12.66375,4.464583333,5.863089431,3.378387097,28.02,0.33040145,4.877647768,-1.3097115,13,12,-9.338571429,0.6983273,0.009655832,-0.2302714,20.8575,28.9,33.9,9.82,5.07,3.1,18.28,10.62,6.23E+10
1,-1.128888889,-3.5577714,3.277230769,5.617225773,26,0.052714653,-0.02453408,0,-0.00971841,-0.6856983,0.16447444,1,1,3.38,-0.124132715,5.530707071,-2.3095055,0.4781863,5.994506388,9.65,19,0.02299035,5.240131,3.985492614,12,5.746849,0,-0.0308711,0.6418374,6.099316014,1.6907839,-5.691142857,0.5343077,-0.7087871,15.93013587,4.2844377,0.12274429,-3.0845788,226,17,-0.749918,0.513493924,3,3.231521055,0.75999999,0.027929857,20,0.031381562,3.488189447,-0.08184147,0,2.816651934,-0.008516632,2.460641026,0.5464897,0.042290576,-2.552124,1.733333333,-0.03763987,1.6915462,3.311771772,-0.55705184,12.685,15.34114286,-1.6878899,3,5.344527938,15.36746269,-0.19266579,2.281052632,3.815833333,6.069026933,0.44821078,-0.0756096,0,-2.0717452,6.365829128,6.274859155,0.7391273,0.3081967,-0.8063787,0.04069321,21,-4.4662547,3.435725191,0.018522512,-0.5031784,1,0.32468963,3.566490239,-5.0681987,4.400000095,0.7222277,-0.006434504,-0.1717782,3.66025,0,0.36718428,3.185,0.2941332,6.426247818,5.035498025,28,-1.5015364,5.243888889,7.155529954,20,-3.4239016,-0.11368221,2.6905577,-3.2226527,0.3720287,9.119444444,6.544878049,4.990863874,6.721641026,9.65,-0.86188805,6.848023843,0.6832288,21,17,-4.707617188,-0.040835973,0.009655832,-1.2024018,14.87111111,59.83,64.83,4.17,1.65,9.53,15.55,44.28,6.23E+10
